Number,Start_Mon,Close_Mon,Start_Tue,Close_Tue,Start_Wed,Close_Wed,Start_Thu,Close_Thu,Start_Fri,Close_Fri,Start_Sat,Close_Sat,Start_Sun,Close_Sun,IsOpenHoliday,Lunch_Week
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ4OSQyNjE0ODEjNjEjJDEjJDgjJDgz,1000,2000,1000,2000,1000,2000,1000,2000,1000,2000,930,1300,,,,13시00분~14:00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ2MiQzNjEwMDIjNTEjJDEjJDIjJDgz,1000,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,1630,,,,오후 1시~ 2시
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQ5MiQzNjE4MzIjNjEjJDEjJDAjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1330,,,"삼일절, 성탄절 ,개천절,광복절 휴진",12시30분~1시30분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzUxIyQxIyQxIyQ5MiQyNjEyMjIjNzEjJDEjJDgjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1600,,,휴진,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ3MiQ0NjE0ODEjNTEjJDEjJDYjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1300,,,전부 휴진,13시 ~ 14시
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQ2MiQ0NjEwMDIjNzEjJDEjJDgjJDgz,830,1830,830,1830,830,1830,830,1830,830,1830,830,1300,,,휴진,1시~2시
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQ5OSQzNjEwMDIjNDEjJDEjJDQjJDgz,930,2000,930,1900,930,1900,930,2000,930,1900,930,1600,,,오전진료 (오후 1시까지 진료),13시 00분 - 14시 00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQ2MiQyNjE4MzIjNjEjJDEjJDAjJDgz,900,1900,900,1900,900,1900,1400,2100,900,1900,900,1300,,,전부휴진,13시~14시
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQ4MiQzNjE4MzIjNDEjJDEjJDgjJDgz,900,2000,900,2000,900,2000,900,2000,900,2000,900,1600,,,오후1시이후 휴진,13-14시
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQ3MiQzNjE0ODEjNzEjJDEjJDgjJDgz,930,1800,930,1800,930,1800,930,1800,930,1800,930,1400,,,휴진,오후 1:00 ~ 2:00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQ4OSQyNjEyMjIjNDEjJDEjJDgjJDgz,930,1730,930,1730,930,1730,1400,1730,930,1730,930,1230,,,전부 휴진,13시 00분 ~ 14시 00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQ3MiQ0NjEwMDIjNTEjJDEjJDYjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,900,1600,,,,12시 30분부터 2시까지
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQ3OSQyNjEwMDIjNDEjJDEjJDgjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1300,,,전부 휴진,13시 00분-14시 00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQ4MiQyNjE0ODEjNzEjJDEjJDgjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1300,,,오전9시부터 오후1시,오전12시30분부터 오후2시까지
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQzIyQ4OSQyNjE4MzIjODEjJDEjJDYjJDgz,900,1900,900,1900,1400,2000,900,1900,900,1900,900,1400,,,오후1시,12시30분~14시
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQzIyQxMyQ0NjE0ODEjODEjJDEjJDIjJDgz,930,1900,930,1900,930,1900,930,1900,930,1900,930,1600,,,오후1시까지 진료합니다.,오후 1시에서  오후 2시까지
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQyIyQzIyQwMCQzNjEyMjIjODEjJDEjJDIjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1330,,,오후 1시이후,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQxIyQ4OSQ0NjEwMDIjNzEjJDEjJDgjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1400,,,,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ3OSQzNjE4MzIjODEjJDEjJDIjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1300,,,일부 공휴일 휴진,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQwMyQzNjE0ODEjNDEjJDEjJDgjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1400,,,전부 휴진,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQyIyQzIyQwMCQyNjEyMjIjODEjJDEjJDYjJDgz,900,2000,900,1800,900,1300,900,1800,900,1800,900,1300,,,전부휴진,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQxIyQ2MiQyNjEwMDIjNDEjJDEjJDgjJDgz,,,,,,,,,,,,,,,전부 휴진,13시00분-14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQxIyQ2MiQzNjEwMDIjNTEjJDEjJDYjJDgz,900,1800,900,1800,900,1800,900,1300,900,1800,900,1300,,,전부 휴진,13:00~14:00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQxIyQxMyQyNjEwMDIjNzEjJDEjJDgjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1500,,,오전 9시 ~ 오후 1시까지,13시00분 ~ 14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ3OSQyNjE0ODEjODEjJDEjJDYjJDgz,840,1800,840,1800,840,1800,840,1800,840,1800,840,1200,,,전부휴진,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQxMyQzNjEwMDIjNDEjJDEjJDgjJDgz,900,1730,900,1730,900,1730,900,1730,900,1730,900,1230,,,전부 휴진,12:30 ~ 14:00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQxIyQxMyQzNjEwMDIjNTEjJDEjJDIjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1330,,,문의하세요,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQyIyQ3IyQwMCQ0NjEwMDIjNTEjJDEjJDIjJDgz,900,1900,900,1900,900,1900,1400,1900,900,1900,900,1300,,,전부 휴진,12시30분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ5OSQyNjE4MzIjNDEjJDEjJDgjJDgz,930,1830,930,1830,930,1830,930,1830,930,1830,930,1600,,,,13시 - 14시
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQxMyQ0NjEwMDIjNTEjJDEjJDYjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300,,,전부휴진,12시30분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQ3OSQzNjE0ODEjNTEjJDEjJDYjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1400,,,오후 1시이후 휴진,12시30~2시
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQ5OSQyNjEyMjIjNjEjJDEjJDAjJDgz,900,2100,900,2100,900,2100,900,2100,900,2100,900,1500,,,,13시 00분 ~ 14시 00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQ3IyQwMyQyNjEyMjIjNDEjJDEjJDgjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300,,,휴진,12시30분 ~ 01시 30분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ2MiQyNjE0ODEjNDEjJDEjJDgjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1530,,,전부 휴진,12시 45분 ~ 14시 00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzUxIyQxIyQxIyQwMyQzNjE4MzIjNjEjJDEjJDQjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1300,,,전부 휴진,12시30분-14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQ5MiQyNjE4MzIjNjEjJDEjJDgjJDgz,900,1730,900,1730,900,1730,900,1730,900,1730,900,1300,,,휴진,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQ4OSQzNjEyMjIjNDEjJDEjJDQjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,900,1500,,,전부휴진,12시30분 - 1시 30분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQyIyQzIyQwMCQ0NjE0ODEjNjEjJDEjJDAjJDgz,930,2000,930,1600,930,1900,930,2000,930,1900,,,,,전부 휴진,오후 1시부터 오후 2시까지
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzQxIyQyIyQ3IyQwMCQzNjE0ODEjNjEjJDEjJDAjJDgz,1100,2000,1100,2000,1100,1900,1100,2000,1100,2100,1100,1600,,,휴진,오후 13:00~1400
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQxIyQ3MiQ0NjE0ODEjODEjJDEjJDIjJDgz,,,,,,,,,,,,,,,,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ4MiQzNjE4MzIjNDEjJDEjJDgjJDgz,900,1700,900,1700,900,1700,900,1300,900,1700,900,1300,,,휴진,오후 1시 ~ 2시
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQ4MiQyNjEwMDIjNjEjJDEjJDQjJDgz,1000,1830,1000,1830,1000,1830,1000,1830,1000,1830,930,1330,,,09시 30분 ~ 13시 30분,13시 ~ 14시
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzQxIyQyIyQ3IyQwMCQyNjEyMjIjNDEjJDEjJDgjJDgz,930,1830,930,1830,930,1830,930,1830,930,1830,930,1500,,,휴진,12시 30분~2시
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ4OSQ0NjEwMDIjNTEjJDEjJDIjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1600,,,전부 휴진,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQ3MiQyNjEwMDIjODEjJDEjJDYjJDgz,,,,,,,,,,,,,,,휴진,13:00~14:00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQ5OSQyNjEyMjIjNDEjJDEjJDgjJDgz,900,1820,900,1820,1400,1820,900,1820,900,1820,900,1400,,,전부 휴진,12시30분~14시00분(화요일은 14시20분까지)
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQwMyQzNjE0ODEjNDEjJDEjJDgjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300,,,오후 1시 이후 휴진,12:30~13:30
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQ3OSQzNjEyMjIjNzEjJDEjJDgjJDgz,930,1830,930,1830,930,1830,930,2000,930,1830,930,1400,,,전부 휴진,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQwMyQzNjE4MzIjNTEjJDEjJDYjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1700,900,1300,,1시00분~2시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQ3OSQyNjE4MzIjODEjJDEjJDIjJDgz,,,,,,,,,,,,,,,,13시 00분~14시 30분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQ4OSQzNjE0ODEjNTEjJDEjJDYjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1430,,,휴무,13시 - 14시
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQyIyQzIyQwMCQzNjE0ODEjNDEjJDEjJDgjJDgz,700,1300,700,1300,700,1300,700,1300,700,1300,,,,,휴진,없음
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjEyMjIjNzEjJDEjJDgjJDgz,930,1900,930,1900,930,1900,930,1900,930,1900,930,1800,,,,13:00~14:00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQ5OSQ0NjEwMDIjODEjJDEjJDIjJDgz,1000,2000,1000,2100,1000,1900,1000,2000,1000,2100,1000,1600,,,전부 휴진,13:00-14:00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQwMyQzNjE0ODEjNDEjJDEjJDgjJDgz,930,1800,930,1800,930,1800,930,1800,930,1800,930,1300,,,전부 휴진,12시30분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQwMyQzNjEyMjIjNzEjJDEjJDgjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1400,,,,오후 1~2시
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQ3MiQzNjE4MzIjNjEjJDEjJDgjJDgz,900,2000,900,1900,900,2000,900,1900,900,1900,900,1600,,,전부 휴진,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQxIyQ5MiQyNjE4MzIjNDEjJDEjJDgjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1500,,,휴진,12:30-13:30
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQyIyQ1IyQwMCQzNjE4MzIjNDEjJDEjJDgjJDgz,,,,,,,,,,,,,,,휴진,12시40분- 14시00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQyIyQ1IyQwMCQzNjEyMjIjNTEjJDEjJDYjJDgz,1000,2100,1000,1900,1000,1900,1000,2000,1000,1900,1000,1600,,,전부 휴진,13시00분-14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQ3IyQxMyQ0NjE0ODEjODEjJDEjJDIjJDgz,930,1900,930,1900,930,1900,930,1900,930,1900,900,1400,,,휴진,점심시간없음
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ2MiQzNjEyMjIjODEjJDEjJDYjJDgz,1000,2100,1000,2100,1000,1900,1000,2100,1000,2100,1000,1600,,,일부휴진,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ4OSQyNjEyMjIjNjEjJDEjJDAjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300,,,전부휴진,13시00~14시00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQwMyQyNjE0ODEjODEjJDEjJDYjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300,,,일부 휴진(대체공휴일은 진료합니다.),12시 30분 ~ 14시 00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ1IyQwMyQyNjEwMDIjNjEjJDEjJDgjJDgz,1000,1830,1000,1830,1000,1830,1400,2000,1000,1830,1000,1300,,,전부 휴진,13시~14시
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQxIyQ3MiQyNjE4MzIjNjEjJDEjJDAjJDgz,930,1900,930,1900,930,1900,1400,1900,930,1900,930,1400,,,전부휴진,13:00 ~ 14:00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQxIyQ3OSQ0NjE0ODEjODEjJDEjJDYjJDgz,,,,,,,,,,,,,,,,13:00~14:00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQxIyQwMyQzNjE4MzIjODEjJDEjJDYjJDgz,900,1800,900,1800,900,1300,900,1800,900,1800,900,1300,,,휴진,13시 00분 ~14시 00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQxIyQxMyQ0NjE0ODEjNjEjJDEjJDAjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1400,,,,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQwMyQ0NjE0ODEjNTEjJDEjJDIjJDgz,1000,1830,1000,1830,1600,2100,1000,1830,1000,1830,1000,1400,,,전부 휴진,14시00분~15시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ3MiQ0NjE0ODEjNjEjJDEjJDAjJDgz,930,1730,1900,2030,930,1730,1900,2030,930,1730,930,1330,,,휴진,"13시00분~14시00분, 17시30분~18시30분"
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ4OSQzNjEwMDIjNDEjJDEjJDgjJDgz,900,2030,900,1830,900,2030,900,1830,900,2030,900,1500,900,1300,휴진,13시-14시30분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQwMyQyNjEwMDIjODEjJDEjJDYjJDgz,930,1900,930,1900,930,1900,930,1900,930,1900,930,1300,,,휴진,12시30분~14시
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQyIyQ3IyQwMCQyNjE0ODEjODEjJDEjJDYjJDgz,800,1830,800,1830,800,1830,800,1830,800,1830,800,1300,,,전부휴진,13:00~14:00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQ4OSQyNjEwMDIjODEjJDEjJDYjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1600,,,휴진,13시~14시
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQ5OSQzNjE4MzIjNjEjJDEjJDQjJDgz,930,1830,930,1830,930,1830,930,1830,930,1830,930,1300,,,전부휴진,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzQxIyQyIyQ3IyQwMCQ0NjE0ODEjNDEjJDEjJDgjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1600,,,오후4시 이후,12시30분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQxMyQyNjEwMDIjNDEjJDEjJDQjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300,,,,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ5MiQzNjE4MzIjNDEjJDEjJDQjJDgz,930,1830,930,1930,930,1830,930,1830,1000,1930,930,1400,,,전부 휴진,12시30분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz,900,1830,900,1830,900,1930,900,1830,900,1830,900,1300,,,휴무.,12:30-14:00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQ4OSQyNjEwMDIjNDEjJDEjJDQjJDgz,900,1830,900,1830,900,1300,900,1830,900,1830,900,1300,,,전부휴진,12시30분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQ4OSQzNjEwMDIjNTEjJDEjJDIjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1500,,,오전 9시 ~오후 3시진료,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQ5OSQzNjEyMjIjODEjJDEjJDIjJDgz,930,1830,930,1830,930,1900,930,1630,930,1830,930,1330,,,전부휴진,12시30분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQ4OSQzNjEwMDIjODEjJDEjJDYjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1300,,,휴진,13:00~14:00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQ3OSQzNjE0ODEjNDEjJDEjJDgjJDgz,930,1800,930,1800,930,1800,930,1800,930,1800,930,1400,,,휴진,1시~2시사이
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1300,,,전부 휴진,12시30분~13시30분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQ5MiQyNjEyMjIjNjEjJDEjJDQjJDgz,800,1800,800,1800,800,1800,800,1800,800,1800,800,1400,800,1300,휴진,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQwMyQ0NjE0ODEjNDEjJDEjJDgjJDgz,,,,,,,,,,,,,,,휴진,
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQ3OSQyNjEyMjIjNDEjJDEjJDQjJDgz,900,1800,900,1800,900,1800,900,1800,900,1800,900,1300,,,전부 휴진,12시30분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQ3OSQzNjE0ODEjNjEjJDEjJDgjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1500,,,,13시00분 - 14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQxMyQzNjEyMjIjODEjJDEjJDIjJDgz,930,1900,930,1840,930,1840,1400,1930,930,1840,930,1500,,,전부 휴진,12시 30분-14시 00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQxIyQwMyQzNjE0ODEjNzEjJDEjJDgjJDgz,900,1900,900,1900,900,1900,800,1400,900,1900,900,1400,,,휴진,오후1시~오후2시
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ5MiQyNjEyMjIjODEjJDEjJDIjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1500,,,전부휴진,12:30~14:00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQxMyQyNjE0ODEjNjEjJDEjJDgjJDgz,930,2000,930,1830,930,2000,930,1830,930,1830,930,1400,,,전부 휴진,12시30분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQyIyQ3IyQwMCQzNjE0ODEjNDEjJDEjJDgjJDgz,900,2030,900,2030,900,1600,900,2030,900,2030,900,1530,900,1530,오전 9시부터 오후 3시 30분까지 진료합니다,"월,화,목,금 13시 - 14시까지"
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ1IyQxMyQzNjEwMDIjNjEjJDEjJDgjJDgz,900,2100,900,2100,900,2100,900,2100,900,2100,900,1400,900,1300,진료 - 휴지시간 없음,13:00~14:00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQ5OSQzNjEyMjIjNDEjJDEjJDQjJDgz,930,1830,930,1830,930,1300,930,1830,930,1830,930,1300,,,전부휴진,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQxIyQ2MiQ0NjE0ODEjODEjJDEjJDIjJDgz,930,1830,930,1830,930,1930,930,1830,930,1930,900,1330,,,홈페이지 게시,13:00~14:00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQxIyQ3MiQ0NjEwMDIjNTEjJDEjJDYjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1300,,,휴진,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ3OSQyNjEwMDIjNzEjJDEjJDgjJDgz,930,1830,930,1830,930,1830,930,1300,930,1830,900,1300,,,전부 휴진,1:00~2:00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQyIyQ3IyQwMCQzNjEyMjIjNDEjJDEjJDQjJDgz,900,1830,900,1830,900,1830,900,1300,900,1830,900,1300,,,,12시30분 ~ 14시00분(목요일 점심시간 없음)
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ3MiQyNjE4MzIjNTEjJDEjJDIjJDgz,900,1830,900,1830,900,1300,900,1830,900,1830,900,1300,,,,12:30 -14:00
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQ4MiQyNjEwMDIjNTEjJDEjJDIjJDgz,830,1900,830,1900,830,1900,830,1900,830,1900,830,1400,,,오후 2시 이후,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQwMyQ0NjEwMDIjNjEjJDEjJDQjJDgz,900,1830,900,1830,900,1830,900,1830,900,1830,900,1400,,,전부 휴진,13시00분~14시00분
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQxMyQzNjEwMDIjNDEjJDEjJDQjJDgz,900,1900,900,1900,900,1900,900,1900,900,1900,900,1300,,,"정식공휴일 휴진, 임시공휴일 정상근무.",12:30 ~ 14:00
